"","iid","gender","attr_o","intel_o","sinc_o","fun_o","amb_o","dec_o","race_o","race","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga"
"4659",308,1,2,9,8,1,8,0,2,4,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
"4660",308,1,5,8,8,7,7,0,4,4,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
"4661",308,1,9,9,9,9,8,0,4,4,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
"4662",308,1,3,7,6,5,5,0,4,4,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
"4663",309,1,7,8,9,9,7,0,4,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
"4664",309,1,6,NA,8,9,NA,1,2,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
"4665",309,1,7,9,8,3,5,0,2,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
"4666",309,1,7,8,8,8,8,1,2,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
"4667",309,1,7,9,9,6,7,1,2,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
"4668",309,1,7,8,8,7,7,0,4,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
"4669",309,1,10,10,10,10,9,1,2,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
"4670",309,1,6,10,7,5,10,1,2,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
"4671",309,1,4,8,9,4,8,0,2,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
"4672",309,1,7,8,8,8,8,0,2,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
"4673",309,1,6,8,7,8,7,0,2,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
"4674",309,1,7,9,9,8,2,1,4,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
"4675",309,1,8,8,9,9,8,1,4,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
"4676",309,1,4,6,7,7,5,0,4,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
"4677",310,1,5,5,6,5,5,0,4,2,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
"4678",310,1,6,10,9,5,5,1,2,2,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
"4679",310,1,6,5,5,3,1,0,2,2,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
"4680",310,1,7,9,8,7,8,1,2,2,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
"4681",310,1,7,8,7,6,7,0,2,2,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
"4682",310,1,8,8,8,8,8,0,4,2,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
"4683",310,1,6,10,9,7,7,0,2,2,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
"4684",310,1,3,7,7,2,9,0,2,2,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
"4685",310,1,3,NA,NA,NA,3,0,2,2,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
"4686",310,1,7,7,5,3,6,0,2,2,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
"4687",310,1,8,9,7,2,6,0,2,2,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
"4688",310,1,8,8,7,6,6,1,4,2,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
"4689",310,1,7,6,6,6,6,0,4,2,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
"4690",310,1,4,6,6,4,4,0,4,2,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
"4691",311,1,6,6,6,5,8,0,4,4,7,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
"4692",311,1,7,NA,7,7,NA,1,2,4,7,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
"4693",311,1,7,6,6,5,3,0,2,4,7,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
"4694",311,1,5,9,9,7,9,0,2,4,7,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
"4695",311,1,8,9,9,9,9,1,2,4,7,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
"4696",311,1,10,9,9,9,9,1,4,4,7,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
"4697",311,1,7,9,10,9,8,0,2,4,7,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
"4698",311,1,7,9,8,7,9,1,2,4,7,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
"4699",311,1,7,NA,9,8,NA,1,2,4,7,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
"4700",311,1,8,8,7,8,8,0,2,4,7,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
"4701",311,1,7,7,7,5,7,0,2,4,7,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
"4702",311,1,9,8,8,6,6,1,4,4,7,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
"4703",311,1,8,7,8,8,7,1,4,4,7,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
"4704",311,1,7.5,8,8,7,7,1,4,4,7,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
"4705",312,1,6,7,8,7,7,0,4,2,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
"4706",312,1,5,7,7,7,7,0,2,2,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
"4707",312,1,6,6,6,6,4,0,2,2,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
"4708",312,1,5,5,5,5,9,0,2,2,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
"4709",312,1,8,9,9,9,9,1,2,2,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
"4710",312,1,8,9,9,8,9,1,4,2,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
"4711",312,1,8,9,10,9,9,1,2,2,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
"4712",312,1,5,8,6,2,5,0,2,2,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
"4713",312,1,10,10,10,10,10,1,2,2,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
"4714",312,1,6,9,10,8,8,0,2,2,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
"4715",312,1,7,8,6,3,5,0,2,2,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
"4716",312,1,7,8,8,8,7,1,4,2,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
"4717",312,1,7,8,8,7,7,1,4,2,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
"4718",312,1,7,7.5,8,8,7,1,4,2,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
"4719",313,1,5,8,8,7,8,0,4,2,6,9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
"4720",313,1,7,NA,7,9,NA,1,2,2,6,9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
"4721",313,1,8,9,8,8,7,1,2,2,6,9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
"4722",313,1,5,7,7,7,7,0,2,2,6,9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
"4723",313,1,8,8,8,8,8,1,2,2,6,9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
"4724",313,1,8,9,9,8,8,1,4,2,6,9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
"4725",313,1,9,10,10,10,9,1,2,2,6,9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
"4726",313,1,7,8,7,8,5,1,2,2,6,9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
"4727",313,1,6,NA,10,NA,NA,0,2,2,6,9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
"4728",313,1,7,8,8,8,8,1,2,2,6,9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
"4729",313,1,6,8,9,7,5,0,2,2,6,9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
"4730",313,1,7,7,7,6,7,0,4,2,6,9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
"4731",313,1,7,8,8,6,6,1,4,2,6,9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
"4732",313,1,8,9,9,9,8,1,4,2,6,9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
"4733",314,1,4,8,9,5,9,0,4,6,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
"4734",314,1,6,9,8,5,5,0,2,6,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
"4735",314,1,5,6,5,4,2,0,2,6,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
"4736",314,1,5,7,7,6,8,0,2,6,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
"4737",314,1,6,8,8,6,8,0,2,6,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
"4738",314,1,8,8,9,8,8,0,4,6,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
"4739",314,1,4,10,9,6,9,0,2,6,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
"4740",314,1,7,7,6,6,8,0,2,6,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
"4741",314,1,5,10,7,7,7,0,2,6,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
"4742",314,1,6,9,7,6,9,0,2,6,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
"4743",314,1,6,10,9,3,9,0,2,6,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
"4744",314,1,6,9,8,8,8,1,4,6,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
"4745",314,1,6,7,8,7,8,0,4,6,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
"4746",314,1,4,8,8,5,8,0,4,6,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
"4747",315,1,6,8,8,6,6,0,4,2,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
"4748",315,1,7,8,7,6,NA,0,2,2,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
"4749",315,1,7,8,8,5,5,1,2,2,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
"4750",315,1,3,7,5,5,9,0,2,2,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
"4751",315,1,9,8,8,8,8,0,2,2,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
"4752",315,1,7,10,7,9,9,0,4,2,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
"4753",315,1,8,10,10,8,7,1,2,2,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
"4754",315,1,5,6,6,5,6,0,2,2,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
"4755",315,1,7,6,6,NA,6,1,2,2,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
"4756",315,1,5,8,6,5,8,0,2,2,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
"4757",315,1,6,10,8,3,8,0,2,2,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
"4758",315,1,5,9,9,8,7,1,4,2,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
"4759",315,1,8,8,8,8,8,1,4,2,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
"4760",315,1,6.5,8,8,6,7,0,4,2,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
"4761",316,1,8,9,9,9,9,1,4,2,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
"4762",316,1,5,8,7,9,9,0,2,2,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
"4763",316,1,9,8,8,9,8,1,2,2,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
"4764",316,1,7,7,7,8,9,1,2,2,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
"4765",316,1,9,9,9,9,9,1,2,2,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
"4766",316,1,10,10,10,10,10,1,4,2,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
"4767",316,1,8,9,9,10,7,1,2,2,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
"4768",316,1,6,7,6,7,8,0,2,2,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
"4769",316,1,7,6,6,7,8,1,2,2,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
"4770",316,1,6,8,7,7,8,0,2,2,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
"4771",316,1,9,9,8,9,9,0,2,2,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
"4772",316,1,7,7,5,5,9,0,4,2,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
"4773",316,1,7,8,8,7,8,1,4,2,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
"4774",316,1,NA,7,7,8,7,1,4,2,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
"4775",317,1,8,7,8,7,7,0,4,2,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
"4776",317,1,8,NA,6,9,NA,1,2,2,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
"4777",317,1,8,8,10,9,8,1,2,2,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
"4778",317,1,8,7,8,7,9,1,2,2,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
"4779",317,1,9,8,7,7,7,1,2,2,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
"4780",317,1,8,9,9,9,9,0,4,2,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
"4781",317,1,10,10,9,10,9,1,2,2,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
"4782",317,1,9,8,8,10,5,1,2,2,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
"4783",317,1,7,NA,10,NA,10,0,2,2,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
"4784",317,1,7,7,7,9,8,0,2,2,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
"4785",317,1,7,8,7,10,7,1,2,2,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
"4786",317,1,8,8,5,9,7,0,4,2,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
"4787",317,1,7,8,8,8,8,1,4,2,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
"4788",317,1,7,7,6,8,5,1,4,2,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
"4789",318,1,3,8,8,5,7,0,4,6,7,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6
"4790",318,1,5,8,9,8,8,0,2,6,7,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6
"4791",318,1,5,5,5,6,6,0,2,6,7,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6
"4792",318,1,3,8,8,7,9,0,2,6,7,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6
"4793",318,1,6,8,7,6,7,0,2,6,7,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6
"4794",318,1,7,10,9,9,9,0,4,6,7,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6
"4795",318,1,7,9,10,7,10,0,2,6,7,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6
"4796",318,1,5,10,10,5,10,1,2,6,7,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6
"4797",318,1,7,5,8,NA,NA,0,2,6,7,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6
"4798",318,1,5,7,7,6,7,0,2,6,7,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6
"4799",318,1,5,7,6,3,7,0,2,6,7,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6
"4800",318,1,4,8,7,5,7,0,4,6,7,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6
"4801",318,1,5,6,6,5,5,0,4,6,7,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6
"4802",318,1,4,7,6,6,6,0,4,6,7,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6
"4803",319,1,2,7,8,8,7,0,4,2,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3
"4804",319,1,4,NA,8,5,NA,0,2,2,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3
"4805",319,1,7,9,9,6,5,1,2,2,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3
"4806",319,1,3,10,10,8,9,1,2,2,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3
"4807",319,1,6,7,7,6,7,0,2,2,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3
"4808",319,1,7,8,8,8,8,0,4,2,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3
"4809",319,1,8,10,10,10,9,1,2,2,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3
"4810",319,1,5,10,6,5,6,0,2,2,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3
"4811",319,1,2,8,10,5,NA,0,2,2,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3
"4812",319,1,3,5,6,5,5,0,2,2,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3
"4813",319,1,3,5,6,5,6,0,2,2,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3
"4814",319,1,4,7,6,5,9,0,4,2,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3
"4815",319,1,5,6,6,6,6,0,4,2,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3
"4816",319,1,3,6,8,7,5,0,4,2,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3
"4817",320,1,4,7,5,5,7,0,4,2,2,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1
"4818",320,1,5,8,9,5,NA,0,2,2,2,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1
"4819",320,1,5,5,5,5,5,0,2,2,2,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1
"4820",320,1,3,7,7,6,8,0,2,2,2,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1
"4821",320,1,6,7,7,6,7,0,2,2,2,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1
"4822",320,1,7,9,9,7,7,0,4,2,2,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1
"4823",320,1,8,10,9,9,10,0,2,2,2,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1
"4824",320,1,5,10,6,4,10,0,2,2,2,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1
"4825",320,1,6,8,9,6,8,0,2,2,2,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1
"4826",320,1,5,9,8,7,8,0,2,2,2,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1
"4827",320,1,5,7,6,3,7,0,2,2,2,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1
"4828",320,1,7,7,7,5,5,0,4,2,2,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1
"4829",320,1,6,7,6,6,6,0,4,2,2,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1
"4830",320,1,5,6,6,5,4,0,4,2,2,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1
"4831",321,1,5,7,7,4,7,0,4,2,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1
"4832",321,1,7,NA,7,5,NA,1,2,2,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1
"4833",321,1,8,8,7,9,9,1,2,2,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1
"4834",321,1,4,7,7,7,8,0,2,2,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1
"4835",321,1,7,7,7,7,7,1,2,2,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1
"4836",321,1,6,7,7,2,2,0,4,2,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1
"4837",321,1,9,10,8,9,8,0,2,2,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1
"4838",321,1,6,7,6,7,9,1,2,2,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1
"4839",321,1,7,NA,6,NA,NA,0,2,2,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1
"4840",321,1,4,8,6,6,8,0,2,2,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1
"4841",321,1,5,6,5,3,5,0,2,2,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1
"4842",321,1,7,7,6,6,6,1,4,2,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1
"4843",321,1,6,8,6,6,6,0,4,2,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1
"4844",321,1,4,8,7,5,8,0,4,2,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1
"4845",322,0,7,7,7,7,7,0,4,4,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1
"4846",322,0,6,7,6,7,5,0,2,4,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1
"4847",322,0,6,6,7,6,6,0,4,4,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1
"4848",322,0,5,4,4,2,2,0,2,4,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1
"4849",322,0,6,8,8,8,8,0,3,4,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1
"4850",322,0,9,9,9,7,7,1,2,4,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1
"4851",322,0,6,6,6,5,6,0,6,4,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1
"4852",322,0,8,7,7,8,9,1,NA,4,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1
"4853",322,0,5,8,7,5,6,0,NA,4,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1
"4854",323,0,8,9,10,7,8,1,4,4,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6
"4855",323,0,8,7,8,7,7,1,2,4,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6
"4856",323,0,8,7,7,6,6,0,4,4,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6
"4857",323,0,8,8,8,6,8,1,2,4,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6
"4858",323,0,6,4,5,3,4,0,3,4,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6
"4859",323,0,10,9,10,7,7,1,2,4,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6
"4860",323,0,6,7,6,6,6,0,6,4,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6
"4861",323,0,9,8,9,6,8,1,NA,4,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6
"4862",323,0,7,7,8,4,5,0,NA,4,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6
"4863",324,0,10,9,10,10,10,1,4,2,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7
"4864",324,0,7,7,8,7,6,0,2,2,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7
"4865",324,0,6,6,8,6,6,0,4,2,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7
"4866",324,0,6,7,7,7,NA,1,2,2,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7
"4867",324,0,7,6,7,8,6,1,3,2,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7
"4868",324,0,6,7,6,7,6,0,2,2,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7
"4869",324,0,5,6,6,5,6,0,6,2,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7
"4870",324,0,8,7,6,9,7,0,NA,2,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7
"4871",324,0,9,8,8,10,7,1,NA,2,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7
"4872",325,0,5,9,10,10,8,0,4,3,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6
"4873",325,0,5,7,8,7,6,0,2,3,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6
"4874",325,0,7,8,8,8,7,0,4,3,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6
"4875",325,0,4,5,8,7,7,0,2,3,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6
"4876",325,0,6,8,8,7,5,0,3,3,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6
"4877",325,0,10,9,9,10,8,1,2,3,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6
"4878",325,0,5,7,6,7,6,1,6,3,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6
"4879",325,0,8,7,8,9,6,1,NA,3,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6
"4880",325,0,6,6,5,8,10,0,NA,3,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6
"4881",326,0,6,9,10,8,8,0,4,1,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8
"4882",326,0,4,5,7,5,6,0,2,1,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8
"4883",326,0,6,8,8,8,6,0,4,1,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8
"4884",326,0,4,6,7,6,6,0,2,1,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8
"4885",326,0,4,7,8,8,7,0,3,1,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8
"4886",326,0,7,9,10,7,7,1,2,1,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8
"4887",326,0,5,8,8,8,8,1,6,1,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8
"4888",326,0,4,6,8,5,6,0,NA,1,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8
